Nanno_30cm_BIO_ANN_AVE_1,Nanno_30cm_BIO_WIN_AVE,Nanno_30cm_BIO_SPR_AVE,Nanno_30cm_BIO_SUM_AVE,Nanno_30cm_BIO_FAL_AVE,AEZ_CODE,REG32_CODE
13.561,15.723,20.167,6.007,12.347,2,17
14.76,14.047,19.587,8.64,16.767,2,17
14.76,14.047,19.587,8.64,16.767,2,17
15.967,14.483,20.79,11.687,16.913,2,17
14.37,15.513,20.527,7.693,13.747,2,17
13.561,15.723,20.167,6.007,12.347,2,17
13.561,15.723,20.167,6.007,12.347,2,17
14.158,15.69,17.65,7.043,16.247,2,17
16.712,15.857,20.457,12.663,17.87,2,17
16.712,15.857,20.457,12.663,17.87,2,17
18.579,15.36,22.027,18.12,18.81,2,17
16.454,16.537,20.797,12.23,16.257,2,17
14.555,16.703,20.19,8.21,13.113,2,17
14.555,16.703,20.19,8.21,13.113,2,17
14.158,15.69,17.65,7.043,16.247,2,17
14.158,15.69,17.65,7.043,16.247,2,17
16.712,15.857,20.457,12.663,17.87,2,17
16.454,16.537,20.797,12.23,16.257,2,17
14.555,16.703,20.19,8.21,13.113,2,17
14.555,16.703,20.19,8.21,13.113,2,17
13.051,17.737,14.403,4.927,15.14,2,17
12.967,17.543,15.37,4.363,14.593,2,17
12.967,17.543,15.37,4.363,14.593,2,17
14.2,18.073,17.49,6.043,15.193,2,17
14.2,18.073,17.49,6.043,15.193,2,17
14.938,18.163,18.38,8.267,14.947,2,17
14.938,18.163,18.38,8.267,14.947,2,17
15.746,17.693,20.28,10.753,14.257,2,17
13.051,17.737,14.403,4.927,15.14,2,17
13.051,17.737,14.403,4.927,15.14,2,17
12.967,17.543,15.37,4.363,14.593,2,17
12.967,17.543,15.37,4.363,14.593,2,17
14.2,18.073,17.49,6.043,15.193,2,17
14.2,18.073,17.49,6.043,15.193,2,17
14.938,18.163,18.38,8.267,14.947,2,17
12.99,19.53,12.97,5.27,14.187,2,17
12.694,19.273,12.803,4.657,14.043,2,17
12.694,19.273,12.803,4.657,14.043,2,17
12.648,19.14,13.987,3.99,13.477,2,17
12.648,19.14,13.987,3.99,13.477,2,17
12.696,19.003,15.51,3.32,12.953,2,17
12.696,19.003,15.51,3.32,12.953,2,17
13.123,19.073,16.56,4.31,12.543,2,17
12.99,19.53,12.97,5.27,14.187,2,17
12.99,19.53,12.97,5.27,14.187,2,17
12.694,19.273,12.803,4.657,14.043,2,17
12.648,19.14,13.987,3.99,13.477,2,17
12.696,19.003,15.51,3.32,12.953,2,17
12.696,19.003,15.51,3.32,12.953,2,17
14.99,20.65,13.42,10.27,15.617,2,17
14.99,20.65,13.42,10.27,15.617,2,17
14.452,19.543,15.303,8.05,14.913,2,17
14.452,19.543,15.303,8.05,14.913,2,17
13.497,19.733,15.05,5.74,13.467,2,17
13.497,19.733,15.05,5.74,13.467,2,17
12.431,19.333,15.647,3.353,11.393,2,17
14.99,20.65,13.42,10.27,15.617,2,17
18.79,20.853,18.163,17.753,18.387,2,17
12.483,19.683,10.813,8.813,10.617,2,17
12.483,19.683,10.813,8.813,10.617,2,17
12.376,19.657,11.9,7.863,10.087,2,17
12.483,19.683,10.813,8.813,10.617,2,17
12.483,19.683,10.813,8.813,10.617,2,17
12.376,19.657,11.9,7.863,10.087,2,17
12.376,19.657,11.9,7.863,10.087,2,17
13.486,19.41,9.89,12.59,12.053,2,17
13.486,19.41,9.89,12.59,12.053,2,17
12.197,19.427,10.29,8.647,10.42,2,17
12.197,19.427,10.29,8.647,10.42,2,17
13.486,19.41,9.89,12.59,12.053,2,17
12.197,19.427,10.29,8.647,10.42,2,17
12.197,19.427,10.29,8.647,10.42,2,17
15.038,19.72,12.32,13.84,14.27,2,17
13.161,16.093,7.98,15.53,13.04,2,17
