Nanno_30cm_BIO_ANN_AVE_1,Nanno_30cm_BIO_WIN_AVE,Nanno_30cm_BIO_SPR_AVE,Nanno_30cm_BIO_SUM_AVE,Nanno_30cm_BIO_FAL_AVE,AEZ_CODE,REG32_CODE
15.362,22.42,15.46,2.76,20.803,8,31
15.362,22.42,15.46,2.76,20.803,8,31
14.964,22.66,14.58,2.34,20.277,8,31
14.964,22.66,14.58,2.34,20.277,8,31
12.74,5.08,14.203,14.76,16.913,8,31
12.842,5.4,14.023,14.547,17.397,8,31
14.964,22.66,14.58,2.34,20.277,8,31
12.74,5.08,14.203,14.76,16.913,8,31
12.842,5.4,14.023,14.547,17.397,8,31
12.842,5.4,14.023,14.547,17.397,8,31
13.748,23.163,12.047,0.727,19.06,8,31
13.748,23.163,12.047,0.727,19.06,8,31
12.981,22.943,10.9,0.48,17.6,8,31
14.024,9.33,15.217,12.023,19.527,8,31
14.458,10.283,15.347,12.457,19.747,8,31
14.458,10.283,15.347,12.457,19.747,8,31
12.981,22.943,10.9,0.48,17.6,8,31
12.981,22.943,10.9,0.48,17.6,8,31
14.024,9.33,15.217,12.023,19.527,8,31
14.458,10.283,15.347,12.457,19.747,8,31
14.791,22.043,13.943,2.82,20.357,8,31
14.791,22.043,13.943,2.82,20.357,8,31
14.541,12.287,15.213,10.51,20.153,8,31
14.541,12.287,15.213,10.51,20.153,8,31
15.184,13.993,15.403,10.92,20.42,8,31
14.791,22.043,13.943,2.82,20.357,8,31
14.431,13.007,15.18,9.5,20.033,8,31
14.541,12.287,15.213,10.51,20.153,8,31
14.541,12.287,15.213,10.51,20.153,8,31
14.943,18.337,15.197,5.28,20.96,8,31
15.085,16.78,15.647,7.273,20.64,8,31
15.085,16.78,15.647,7.273,20.64,8,31
14.627,13.333,15.333,9.527,20.313,8,31
14.627,13.333,15.333,9.527,20.313,8,31
15.028,14.7,15.313,9.587,20.507,8,31
15.085,16.78,15.647,7.273,20.64,8,31
14.627,13.333,15.333,9.527,20.313,8,31
14.674,13.317,15.657,9.167,20.557,8,31
14.994,14.703,15.557,9.11,20.607,8,31
14.674,13.317,15.657,9.167,20.557,8,31
14.994,14.703,15.557,9.11,20.607,8,31
14.878,14.053,15.707,9.083,20.67,8,31
15.538,20.023,15.177,6.497,20.457,8,31
14.878,14.053,15.707,9.083,20.67,8,31
15.538,20.023,15.177,6.497,20.457,8,31
15.297,17.617,15.583,7.203,20.783,8,31
15.297,17.617,15.583,7.203,20.783,8,31
15.226,22.077,14.46,4.6,19.77,8,31
15.297,17.617,15.583,7.203,20.783,8,31
15.297,17.617,15.583,7.203,20.783,8,31
15.109,20.753,14.707,4.753,20.22,8,31
15.109,20.753,14.707,4.753,20.22,8,31
9.481,22.707,6.767,0,8.45,8,31
14.563,21.87,13.923,3.133,19.327,8,31
9.481,22.707,6.767,0,8.45,8,31
10.247,23.373,7.833,0,9.78,8,31
14.151,21.043,13.653,2.65,19.253,8,31
14.136,20.39,13.793,3.127,19.23,8,31
14.136,20.39,13.793,3.127,19.23,8,31
10.247,23.373,7.833,0,9.78,8,31
14.151,21.043,13.653,2.65,19.253,8,31
14.136,20.39,13.793,3.127,19.23,8,31
14.136,20.39,13.793,3.127,19.23,8,31
14.14,20.637,13.713,3.24,18.97,8,31
11.678,23.477,9.74,0.047,13.443,8,31
11.678,23.477,9.74,0.047,13.443,8,31
13.847,21.54,13,1.893,18.953,8,31
13.915,21.1,13.25,2.383,18.927,8,31
13.915,21.1,13.25,2.383,18.927,8,31
13.847,21.54,13,1.893,18.953,8,31
13.847,21.54,13,1.893,18.953,8,31
13.915,21.1,13.25,2.383,18.927,8,31
13.915,21.1,13.25,2.383,18.927,8,31
13.746,22.317,12.38,1.513,18.773,8,31
13.818,22.35,12.587,1.757,18.583,8,31
13.818,22.35,12.587,1.757,18.583,8,31
13.818,22.35,12.587,1.757,18.583,8,31
11.848,23.71,9.033,0.06,14.593,8,31
11.848,23.71,9.033,0.06,14.593,8,31
11.848,23.71,9.033,0.06,14.593,8,31
11.569,23.28,8.67,0.047,14.28,8,31
11.569,23.28,8.67,0.047,14.28,8,31
11.569,23.28,8.67,0.047,14.28,8,31
13.33,23.43,11.44,1.117,17.333,8,31
11.276,23,8.197,0.047,13.863,8,31
12.547,23.317,9.97,0.403,16.5,8,31
0,0,0,0,0,8,31
0,0,0,0,0,8,31
0,0,0,0,0,8,31
0,0,0,0,0,8,31
0,0,0,0,0,8,31
0,0,0,0,0,8,31
0,0,0,0,0,8,31
0,0,0,0,0,8,31
