Nanno_30cm_BIO_ANN_AVE_1,Nanno_30cm_BIO_WIN_AVE,Nanno_30cm_BIO_SPR_AVE,Nanno_30cm_BIO_SUM_AVE,Nanno_30cm_BIO_FAL_AVE,AEZ_CODE,REG32_CODE
10.094,0.053,11.803,18.257,10.263,11,19
9.873,0.053,13.54,14.34,11.56,11,19
9.492,0,9.787,19.593,8.587,11,19
9.962,0.007,11.42,18.723,9.693,11,19
9.873,0.053,13.54,14.34,11.56,11,19
9.873,0.053,13.54,14.34,11.56,11,19
9.962,0.007,11.42,18.723,9.693,11,19
9.962,0.007,11.42,18.723,9.693,11,19
10.184,0.03,13.083,16.147,11.477,11,19
9.745,0,10.323,19.387,9.27,11,19
10.248,0.037,12.223,18.237,10.497,11,19
10.716,0.423,13.83,16.657,11.957,11,19
10.716,0.423,13.83,16.657,11.957,11,19
11.697,0.257,14.61,18.883,13.033,11,19
10.184,0.03,13.083,16.147,11.477,11,19
10.248,0.037,12.223,18.237,10.497,11,19
10.248,0.037,12.223,18.237,10.497,11,19
10.716,0.423,13.83,16.657,11.957,11,19
10.716,0.423,13.83,16.657,11.957,11,19
10.498,0.077,14.117,15.85,11.947,11,19
10.288,0.047,13.32,16.367,11.42,11,19
10.288,0.047,13.32,16.367,11.42,11,19
9.922,0.123,13.913,13.907,11.747,11,19
9.922,0.123,13.913,13.907,11.747,11,19
9.967,0.033,12.857,15.687,11.29,11,19
9.967,0.033,12.857,15.687,11.29,11,19
10.862,1.19,14.833,14.813,12.61,11,19
11.427,2.177,15.21,15.207,13.113,11,19
10.931,0.367,15.597,14.817,12.943,11,19
10.931,0.367,15.597,14.817,12.943,11,19
10.498,0.077,14.117,15.85,11.947,11,19
10.498,0.077,14.117,15.85,11.947,11,19
10.288,0.047,13.32,16.367,11.42,11,19
10.288,0.047,13.32,16.367,11.42,11,19
9.922,0.123,13.913,13.907,11.747,11,19
9.922,0.123,13.913,13.907,11.747,11,19
9.967,0.033,12.857,15.687,11.29,11,19
9.967,0.033,12.857,15.687,11.29,11,19
10.394,0.01,11.953,19.007,10.607,11,19
10.394,0.01,11.953,19.007,10.607,11,19
10.445,0.013,11.35,20.263,10.157,11,19
11.328,0.94,16.313,14.543,13.517,11,19
10.633,0.437,14.9,14.377,12.823,11,19
10.573,0.153,13.307,16.807,12.027,11,19
10.573,0.153,13.307,16.807,12.027,11,19
10.528,0.317,14.16,15.267,12.37,11,19
10.528,0.317,14.16,15.267,12.37,11,19
10.543,0.807,14.85,13.743,12.77,11,19
10.518,0.613,14.49,14.263,12.707,11,19
10.558,0.633,14.44,14.503,12.653,11,19
10.558,0.633,14.44,14.503,12.653,11,19
11.328,0.94,16.313,14.543,13.517,11,19
12.14,2.387,17.297,14.627,14.253,11,19
10.633,0.437,14.9,14.377,12.823,11,19
10.633,0.437,14.9,14.377,12.823,11,19
10.573,0.153,13.307,16.807,12.027,11,19
10.528,0.317,14.16,15.267,12.37,11,19
10.543,0.807,14.85,13.743,12.77,11,19
10.518,0.613,14.49,14.263,12.707,11,19
10.558,0.633,14.44,14.503,12.653,11,19
10.558,0.633,14.44,14.503,12.653,11,19
10.873,1.437,16.667,11.813,13.573,11,19
10.363,0.68,15.457,12.37,12.947,11,19
10.625,0.633,15.113,13.82,12.933,11,19
10.625,0.633,15.113,13.82,12.933,11,19
11.031,1.29,16.633,12.533,13.667,11,19
11.138,0.767,14.063,16.827,12.897,11,19
11.138,0.767,14.063,16.827,12.897,11,19
11.886,2.773,16.043,14.833,13.893,11,19
11.886,2.773,16.043,14.833,13.893,11,19
12.622,5.41,17.553,13.093,14.43,11,19
10.873,1.437,16.667,11.813,13.573,11,19
10.873,1.437,16.667,11.813,13.573,11,19
10.363,0.68,15.457,12.37,12.947,11,19
10.625,0.633,15.113,13.82,12.933,11,19
11.031,1.29,16.633,12.533,13.667,11,19
11.056,0.603,14.28,16.247,13.097,11,19
10.599,0.953,15.443,12.61,13.39,11,19
11.056,0.603,14.28,16.247,13.097,11,19
