Nanno_30cm_BIO_ANN_AVE_1,Nanno_30cm_BIO_WIN_AVE,Nanno_30cm_BIO_SPR_AVE,Nanno_30cm_BIO_SUM_AVE,Nanno_30cm_BIO_FAL_AVE,AEZ_CODE,REG32_CODE
13.784,17.477,17.437,6.273,13.95,11,1
12.977,17.257,17.1,4.33,13.223,11,1
13.834,16.573,17.783,7.207,13.77,11,1
13.834,16.573,17.783,7.207,13.77,11,1
13.834,16.573,17.783,7.207,13.77,11,1
13.834,16.573,17.783,7.207,13.77,11,1
13.361,16.027,18.03,6.053,13.333,11,1
13.047,16.187,17.813,4.873,13.317,11,1
13.063,15.133,18.243,5.283,13.59,11,1
13.505,9.5,19.31,9.963,15.247,11,1
13.505,9.5,19.31,9.963,15.247,11,1
13.505,9.5,19.31,9.963,15.247,11,1
13.747,10.603,19.4,9.207,15.773,11,1
13.747,10.603,19.4,9.207,15.773,11,1
12.743,8.5,19.183,8.387,14.903,11,1
12.743,8.5,19.183,8.387,14.903,11,1
12.954,8.62,19.05,9.083,15.06,11,1
12.883,7.543,19.45,9.52,15.02,11,1
12.743,8.5,19.183,8.387,14.903,11,1
12.743,8.5,19.183,8.387,14.903,11,1
12.954,8.62,19.05,9.083,15.06,11,1
12.094,7.16,19.163,7.443,14.61,11,1
12.094,7.16,19.163,7.443,14.61,11,1
12.094,7.16,19.163,7.443,14.61,11,1
12.094,7.16,19.163,7.443,14.61,11,1
11.96,5.113,19.067,8.997,14.667,11,1
11.96,5.113,19.067,8.997,14.667,11,1
11.948,5.497,18.963,8.733,14.6,11,1
11.96,5.113,19.067,8.997,14.667,11,1
11.96,5.113,19.067,8.997,14.667,11,1
11.948,5.497,18.963,8.733,14.6,11,1
11.948,5.497,18.963,8.733,14.6,11,1
11.882,3.867,18.71,10.39,14.56,11,1
11.882,3.867,18.71,10.39,14.56,11,1
11.917,3.84,18.573,10.83,14.427,11,1
11.917,3.84,18.573,10.83,14.427,11,1
11.882,3.867,18.71,10.39,14.56,11,1
11.882,3.867,18.71,10.39,14.56,11,1
11.917,3.84,18.573,10.83,14.427,11,1
11.917,3.84,18.573,10.83,14.427,11,1
12.368,2.453,18.487,13.96,14.57,11,1
11.943,2.603,18.237,12.61,14.32,11,1
11.943,2.603,18.237,12.61,14.32,11,1
11.701,2.757,18.13,11.793,14.123,11,1
11.701,2.757,18.13,11.793,14.123,11,1
12.368,2.453,18.487,13.96,14.57,11,1
11.943,2.603,18.237,12.61,14.32,11,1
11.943,2.603,18.237,12.61,14.32,11,1
11.701,2.757,18.13,11.793,14.123,11,1
11.701,2.757,18.13,11.793,14.123,11,1
11.424,3.13,18.24,10.32,14.007,11,1
11.986,1.793,17.623,14.59,13.94,11,1
11.986,1.793,17.623,14.59,13.94,11,1
11.613,1.77,17.343,13.71,13.627,11,1
11.613,1.77,17.343,13.71,13.627,11,1
11.603,1.8,17.137,14.113,13.363,11,1
11.603,1.8,17.137,14.113,13.363,11,1
10.241,2.46,17.323,7.713,13.47,11,1
10.166,2.5,17.167,7.467,13.533,11,1
11.986,1.793,17.623,14.59,13.94,11,1
11.613,1.77,17.343,13.71,13.627,11,1
11.613,1.77,17.343,13.71,13.627,11,1
11.603,1.8,17.137,14.113,13.363,11,1
11.603,1.8,17.137,14.113,13.363,11,1
11.337,2.353,17.557,11.917,13.52,11,1
11.337,2.353,17.557,11.917,13.52,11,1
10.577,2.797,17.7,8.297,13.513,11,1
10.577,2.797,17.7,8.297,13.513,11,1
10.241,2.46,17.323,7.713,13.47,11,1
10.241,2.46,17.323,7.713,13.47,11,1
10.166,2.5,17.167,7.467,13.533,11,1
10.166,2.5,17.167,7.467,13.533,11,1
11.373,2.27,16.21,13.837,13.177,11,1
11.452,2.587,16.497,13.313,13.407,11,1
11.774,1.263,17.153,15.213,13.463,11,1
11.358,1.32,16.98,13.877,13.257,11,1
11.358,1.32,16.98,13.877,13.257,11,1
11.285,1.297,16.837,13.947,13.06,11,1
11.285,1.297,16.837,13.947,13.06,11,1
11.28,1.643,17.087,13.173,13.217,11,1
11.28,1.643,17.087,13.173,13.217,11,1
10.954,1.863,17.2,11.563,13.19,11,1
10.954,1.863,17.2,11.563,13.19,11,1
10.378,1.823,17.077,9.43,13.183,11,1
10.378,1.823,17.077,9.43,13.183,11,1
10.047,1.937,16.853,8.26,13.143,11,1
10.047,1.937,16.853,8.26,13.143,11,1
10.185,1.797,16.647,9.207,13.09,11,1
10.637,1.573,16.277,11.783,12.913,11,1
10.926,1.54,15.933,13.507,12.72,11,1
10.926,1.54,15.933,13.507,12.72,11,1
10.873,1.773,15.76,13.183,12.773,11,1
11.106,1.803,15.53,14.497,12.59,11,1
11.118,1.77,15.493,14.643,12.567,11,1
11.068,1.707,15.393,14.61,12.563,11,1
11.497,1.177,14.297,18.61,11.903,11,1
11.497,1.177,14.297,18.61,11.903,11,1
11.566,1.083,13.997,19.67,11.51,11,1
11.358,1.32,16.98,13.877,13.257,11,1
11.285,1.297,16.837,13.947,13.06,11,1
11.285,1.297,16.837,13.947,13.06,11,1
11.28,1.643,17.087,13.173,13.217,11,1
11.28,1.643,17.087,13.173,13.217,11,1
10.954,1.863,17.2,11.563,13.19,11,1
10.954,1.863,17.2,11.563,13.19,11,1
10.378,1.823,17.077,9.43,13.183,11,1
10.378,1.823,17.077,9.43,13.183,11,1
10.047,1.937,16.853,8.26,13.143,11,1
10.047,1.937,16.853,8.26,13.143,11,1
10.185,1.797,16.647,9.207,13.09,11,1
10.185,1.797,16.647,9.207,13.09,11,1
10.637,1.573,16.277,11.783,12.913,11,1
10.637,1.573,16.277,11.783,12.913,11,1
10.926,1.54,15.933,13.507,12.72,11,1
10.926,1.54,15.933,13.507,12.72,11,1
10.873,1.773,15.76,13.183,12.773,11,1
10.873,1.773,15.76,13.183,12.773,11,1
11.118,1.77,15.493,14.643,12.567,11,1
11.068,1.707,15.393,14.61,12.563,11,1
11.068,1.707,15.393,14.61,12.563,11,1
11.497,1.177,14.297,18.61,11.903,11,1
11.497,1.177,14.297,18.61,11.903,11,1
11.566,1.083,13.997,19.67,11.51,11,1
11.566,1.083,13.997,19.67,11.51,11,1
11.393,2.56,16.46,13.367,13.183,11,1
11.241,0.85,16.49,14.827,12.797,11,1
11.359,0.78,16.097,16.113,12.447,11,1
11.359,0.78,16.097,16.113,12.447,11,1
11.261,0.933,16.267,15.257,12.59,11,1
11.261,0.933,16.267,15.257,12.59,11,1
10.822,1.087,16.49,13,12.713,11,1
10.822,1.087,16.49,13,12.713,11,1
10.576,1.073,16.373,12.167,12.69,11,1
10.159,1.077,16.28,10.603,12.68,11,1
