Nanno_30cm_BIO_ANN_AVE_1,Nanno_30cm_BIO_WIN_AVE,Nanno_30cm_BIO_SPR_AVE,Nanno_30cm_BIO_SUM_AVE,Nanno_30cm_BIO_FAL_AVE,AEZ_CODE,REG32_CODE
13.047,16.187,17.813,4.873,13.317,10,1
13.047,16.187,17.813,4.873,13.317,10,1
13.047,16.187,17.813,4.873,13.317,10,1
13.361,16.027,18.03,6.053,13.333,10,1
13.514,9.133,19.537,10.34,15.05,10,1
13.505,9.5,19.31,9.963,15.247,10,1
13.514,9.133,19.537,10.34,15.05,10,1
13.514,9.133,19.537,10.34,15.05,10,1
13.449,6.747,19.7,12.23,15.117,10,1
12.883,7.543,19.45,9.52,15.02,10,1
12.883,7.543,19.45,9.52,15.02,10,1
13.449,6.747,19.7,12.23,15.117,10,1
13.449,6.747,19.7,12.23,15.117,10,1
12.883,7.543,19.45,9.52,15.02,10,1
13.695,4.497,19.55,15.327,15.403,10,1
13.695,4.497,19.55,15.327,15.403,10,1
12.471,6.013,19.337,9.65,14.883,10,1
12.471,6.013,19.337,9.65,14.883,10,1
12.471,6.013,19.337,9.65,14.883,10,1
12.471,6.013,19.337,9.65,14.883,10,1
12.142,4.633,19.263,9.8,14.87,10,1
12.142,4.633,19.263,9.8,14.87,10,1
13.426,3.35,19.283,15.88,15.193,10,1
12.142,4.633,19.263,9.8,14.87,10,1
12.142,4.633,19.263,9.8,14.87,10,1
13.071,2.687,19.02,15.677,14.9,10,1
12.314,3.357,18.887,12.177,14.84,10,1
12.314,3.357,18.887,12.177,14.84,10,1
13.071,2.687,19.02,15.677,14.9,10,1
12.314,3.357,18.887,12.177,14.84,10,1
12.314,3.357,18.887,12.177,14.84,10,1
18.082,9.853,21.573,23.173,17.727,10,1
18.082,9.853,21.573,23.173,17.727,10,1
12.731,2.01,18.637,15.753,14.52,10,1
12.368,2.453,18.487,13.96,14.57,10,1
18.156,10.953,21.413,22.543,17.713,10,1
12.731,2.01,18.637,15.753,14.52,10,1
12.368,2.453,18.487,13.96,14.57,10,1
16.486,5.007,20.397,24.557,15.987,10,1
15.96,3.577,19.607,24.95,15.707,10,1
12.429,1.713,17.9,16.033,14.07,10,1
17.62,8.977,21.54,23.067,16.897,10,1
16.486,5.007,20.397,24.557,15.987,10,1
16.486,5.007,20.397,24.557,15.987,10,1
15.96,3.577,19.607,24.95,15.707,10,1
12.429,1.713,17.9,16.033,14.07,10,1
12.429,1.713,17.9,16.033,14.07,10,1
11.986,1.793,17.623,14.59,13.94,10,1
16.807,5.44,21.26,24.403,16.123,10,1
12.278,1.103,17.047,17.57,13.393,10,1
12.278,1.103,17.047,17.57,13.393,10,1
11.774,1.263,17.153,15.213,13.463,10,1
18.077,10.343,21.95,23.013,17.003,10,1
16.807,5.44,21.26,24.403,16.123,10,1
12.278,1.103,17.047,17.57,13.393,10,1
12.278,1.103,17.047,17.57,13.393,10,1
11.774,1.263,17.153,15.213,13.463,10,1
11.774,1.263,17.153,15.213,13.463,10,1
11.358,1.32,16.98,13.877,13.257,10,1
15.638,4.23,19.807,23.71,14.803,10,1
15.638,4.23,19.807,23.71,14.803,10,1
16.479,3.73,21.75,24.503,15.933,10,1
11.886,0.76,16.58,17.31,12.897,10,1
11.886,0.76,16.58,17.31,12.897,10,1
11.633,0.79,16.573,16.287,12.877,10,1
11.633,0.79,16.573,16.287,12.877,10,1
11.241,0.85,16.49,14.827,12.797,10,1
