Nanno_30cm_BIO_ANN_AVE_1,Nanno_30cm_BIO_WIN_AVE,Nanno_30cm_BIO_SPR_AVE,Nanno_30cm_BIO_SUM_AVE,Nanno_30cm_BIO_FAL_AVE,AEZ_CODE,REG32_CODE
12.591,0.707,15.203,23.05,11.403,10,15
12.591,0.707,15.203,23.05,11.403,10,15
12.265,0.387,14.2,23.83,10.643,10,15
13.644,2.12,17.123,22.223,13.11,10,15
12.591,0.707,15.203,23.05,11.403,10,15
12.591,0.707,15.203,23.05,11.403,10,15
14.408,3.523,18.76,20.88,14.463,10,15
14.408,3.523,18.76,20.88,14.463,10,15
13.705,2.083,17.703,21.76,13.273,10,15
13.705,2.083,17.703,21.76,13.273,10,15
14.408,3.523,18.76,20.88,14.463,10,15
13.705,2.083,17.703,21.76,13.273,10,15
13.705,2.083,17.703,21.76,13.273,10,15
13.262,0.8,16.327,23.67,12.253,10,15
14.962,3.543,19.14,22.477,14.687,10,15
14.962,3.543,19.14,22.477,14.687,10,15
13.821,1.09,17.34,23.787,13.07,10,15
14.962,3.543,19.14,22.477,14.687,10,15
14.962,3.543,19.14,22.477,14.687,10,15
13.821,1.09,17.34,23.787,13.07,10,15
13.821,1.09,17.34,23.787,13.07,10,15
12.816,1.03,16.64,20.34,13.253,10,15
12.816,1.03,16.64,20.34,13.253,10,15
12.71,0.38,16.193,21.643,12.623,10,15
11.416,1.387,17.797,12.427,14.053,10,15
12.234,0.877,17.423,16.927,13.713,10,15
14.618,6.507,20.073,16.587,15.307,10,15
14.68,6.6,20.013,16.907,15.2,10,15
14.68,6.6,20.013,16.907,15.2,10,15
14.181,1.59,18.293,22.91,13.93,10,15
14.159,3.587,18.443,20.21,14.397,10,15
13.439,5.13,19.633,14.127,14.867,10,15
12.634,4.023,19.077,13.103,14.333,10,15
12.634,4.023,19.077,13.103,14.333,10,15
12.936,5.433,19.513,12.127,14.67,10,15
12.936,5.433,19.513,12.127,14.67,10,15
12.991,2.987,18.81,15.923,14.24,10,15
12.991,2.987,18.81,15.923,14.24,10,15
12.063,1.67,18.373,14.387,13.82,10,15
14.181,1.59,18.293,22.91,13.93,10,15
14.181,1.59,18.293,22.91,13.93,10,15
14.159,3.587,18.443,20.21,14.397,10,15
12.787,0.537,15.333,22.737,12.537,10,15
12.942,0.853,17.62,19.92,13.373,10,15
12.942,0.853,17.62,19.92,13.373,10,15
12.634,4.023,19.077,13.103,14.333,10,15
12.936,5.433,19.513,12.127,14.67,10,15
12.991,2.987,18.81,15.923,14.24,10,15
0,0,0,0,0,10,15
14.962,3.543,19.14,22.477,14.687,10,15
14.962,3.543,19.14,22.477,14.687,10,15
