Nanno_30cm_BIO_ANN_AVE_1,Nanno_30cm_BIO_WIN_AVE,Nanno_30cm_BIO_SPR_AVE,Nanno_30cm_BIO_SUM_AVE,Nanno_30cm_BIO_FAL_AVE,AEZ_CODE,REG32_CODE
15.908,6.787,19.193,21.753,15.897,10,3
15.823,6.66,19.047,21.687,15.897,10,3
15.823,6.66,19.047,21.687,15.897,10,3
16.305,6.41,19.663,23.453,15.693,10,3
16.305,6.41,19.663,23.453,15.693,10,3
15.409,4.687,18.583,23.307,15.063,10,3
15.409,4.687,18.583,23.307,15.063,10,3
14.241,2.983,17.09,22.98,13.91,10,3
14.241,2.983,17.09,22.98,13.91,10,3
14.087,2.653,16.86,23.007,13.827,10,3
14.087,2.653,16.86,23.007,13.827,10,3
13.245,1.767,15.467,22.567,13.18,10,3
13.245,1.767,15.467,22.567,13.18,10,3
13.55,2.387,15.737,22.44,13.64,10,3
13.55,2.387,15.737,22.44,13.64,10,3
14.197,3.613,16.863,22.073,14.237,10,3
14.197,3.613,16.863,22.073,14.237,10,3
14.285,3.95,17.173,21.753,14.263,10,3
14.285,3.95,17.173,21.753,14.263,10,3
15.09,5.893,17.94,21.573,14.953,10,3
16.145,7.583,19.253,21.43,16.313,10,3
17.059,7.737,20.753,23.377,16.373,10,3
16.305,6.41,19.663,23.453,15.693,10,3
16.305,6.41,19.663,23.453,15.693,10,3
15.409,4.687,18.583,23.307,15.063,10,3
15.409,4.687,18.583,23.307,15.063,10,3
14.241,2.983,17.09,22.98,13.91,10,3
14.241,2.983,17.09,22.98,13.91,10,3
14.087,2.653,16.86,23.007,13.827,10,3
14.087,2.653,16.86,23.007,13.827,10,3
13.245,1.767,15.467,22.567,13.18,10,3
13.245,1.767,15.467,22.567,13.18,10,3
13.55,2.387,15.737,22.44,13.64,10,3
13.55,2.387,15.737,22.44,13.64,10,3
14.197,3.613,16.863,22.073,14.237,10,3
14.197,3.613,16.863,22.073,14.237,10,3
14.285,3.95,17.173,21.753,14.263,10,3
15.09,5.893,17.94,21.573,14.953,10,3
14.653,2.823,18.467,23.403,13.92,10,3
14.812,3.207,18.597,23.327,14.117,10,3
14.812,3.207,18.597,23.327,14.117,10,3
14.555,2.757,18.26,23.443,13.763,10,3
14.555,2.757,18.26,23.443,13.763,10,3
15.078,3.87,18.88,23.313,14.25,10,3
12.728,0.93,15.217,22.383,12.383,10,3
12.728,0.93,15.217,22.383,12.383,10,3
13.203,1.467,16.157,22.367,12.823,10,3
13.203,1.467,16.157,22.367,12.823,10,3
13.923,2.683,17.227,22.223,13.56,10,3
16.122,7.84,19.273,21.333,16.04,10,3
17.248,6.903,21.17,24.653,16.267,10,3
17.248,6.903,21.17,24.653,16.267,10,3
19.232,11.4,22.65,25.013,17.86,10,3
17.248,6.903,21.17,24.653,16.267,10,3
17.248,6.903,21.17,24.653,16.267,10,3
18.144,9.687,21.4,24.623,16.867,10,3
18.144,9.687,21.4,24.623,16.867,10,3
17.749,8.46,21.343,24.387,16.807,10,3
17.749,8.46,21.343,24.387,16.807,10,3
16.287,5.37,19.973,24.363,15.44,10,3
16.287,5.37,19.973,24.363,15.44,10,3
18.864,10.423,22.573,24.74,17.72,10,3
17.749,8.46,21.343,24.387,16.807,10,3
17.749,8.46,21.343,24.387,16.807,10,3
16.287,5.37,19.973,24.363,15.44,10,3
17.435,7.397,21.317,24.293,16.737,10,3
17.435,7.397,21.317,24.293,16.737,10,3
15.765,3.75,19.863,24.343,15.1,10,3
15.765,3.75,19.863,24.343,15.1,10,3
17.435,7.397,21.317,24.293,16.737,10,3
17.435,7.397,21.317,24.293,16.737,10,3
15.765,3.75,19.863,24.343,15.1,10,3
14.472,1.49,18.48,24.187,13.73,10,3
0,0,0,0,0,10,3
