Nanno_30cm_BIO_ANN_AVE_1,Nanno_30cm_BIO_WIN_AVE,Nanno_30cm_BIO_SPR_AVE,Nanno_30cm_BIO_SUM_AVE,Nanno_30cm_BIO_FAL_AVE,AEZ_CODE,REG32_CODE
15.596,6.617,18.95,21.607,15.21,8,3
12.717,0.797,15.48,22.52,12.073,8,3
12.717,0.797,15.48,22.52,12.073,8,3
15.596,6.617,18.95,21.607,15.21,8,3
15.596,6.617,18.95,21.607,15.21,8,3
15.523,4.333,19.717,23.417,14.627,8,3
16.333,6.69,20.32,22.927,15.393,8,3
16.333,6.69,20.32,22.927,15.393,8,3
16.313,7.117,19.957,22.613,15.567,8,3
16.313,7.117,19.957,22.613,15.567,8,3
15.502,5.09,19.317,22.727,14.877,8,3
15.502,5.09,19.317,22.727,14.877,8,3
15.302,4.413,19.313,22.75,14.727,8,3
15.302,4.413,19.313,22.75,14.727,8,3
15.503,5.333,19.233,22.453,14.99,8,3
15.448,4.643,18.907,23.957,14.29,8,3
14.84,3.18,18.38,23.853,13.947,8,3
14.702,2.587,18.497,23.73,13.993,8,3
14.437,2.283,18.513,23.47,13.483,8,3
14.437,2.283,18.513,23.47,13.483,8,3
15.523,4.333,19.717,23.417,14.627,8,3
15.523,4.333,19.717,23.417,14.627,8,3
16.333,6.69,20.32,22.927,15.393,8,3
16.333,6.69,20.32,22.927,15.393,8,3
15.448,4.643,18.907,23.957,14.29,8,3
15.448,4.643,18.907,23.957,14.29,8,3
14.84,3.18,18.38,23.853,13.947,8,3
14.84,3.18,18.38,23.853,13.947,8,3
14.426,2.35,18.127,23.71,13.513,8,3
14.426,2.35,18.127,23.71,13.513,8,3
15.053,2.88,19.163,24.067,14.103,8,3
15.053,2.88,19.163,24.067,14.103,8,3
14.55,2.617,18.35,23.29,13.943,8,3
14.55,2.617,18.35,23.29,13.943,8,3
15.039,3.647,18.983,23.01,14.517,8,3
15.039,3.647,18.983,23.01,14.517,8,3
15.302,3.36,19.647,24.063,14.137,8,3
15.302,3.36,19.647,24.063,14.137,8,3
15.208,3.01,19.61,24.2,14.017,8,3
15.361,3.257,19.807,24.2,14.18,8,3
15.092,2.767,19.48,24.19,13.933,8,3
15.092,2.767,19.48,24.19,13.933,8,3
15.383,3.743,19.537,23.737,14.517,8,3
15.383,3.743,19.537,23.737,14.517,8,3
15.302,3.36,19.647,24.063,14.137,8,3
16.665,7.373,20.1,22.403,16.78,8,3
16.211,7.08,19.483,22.013,16.267,8,3
16.211,7.08,19.483,22.013,16.267,8,3
19.949,13.043,23.207,24.7,18.85,8,3
14.943,2.63,19.317,23.663,14.163,8,3
16.026,4.393,20.593,24,15.117,8,3
16.026,4.393,20.593,24,15.117,8,3
16.715,9.333,19.55,21.41,16.567,8,3
16.715,9.333,19.55,21.41,16.567,8,3
17.86,11.06,20.293,22.363,17.723,8,3
17.023,7.107,20.293,24.127,16.567,8,3
17.023,7.107,20.293,24.127,16.567,8,3
17.528,8.807,20.72,23.937,16.643,8,3
18.392,9.893,22.013,24.027,17.63,8,3
18.285,9.273,21.983,24.43,17.457,8,3
14.472,1.49,18.48,24.187,13.73,8,3
14.472,1.49,18.48,24.187,13.73,8,3
14.943,2.63,19.317,23.663,14.163,8,3
14.943,2.63,19.317,23.663,14.163,8,3
16.026,4.393,20.593,24,15.117,8,3
17.282,10.083,20.163,21.94,16.943,8,3
17.415,7.997,20.863,23.75,17.05,8,3
17.974,8.927,21.257,24.343,17.367,8,3
17.974,8.927,21.257,24.343,17.367,8,3
19.387,11.063,22.963,24.837,18.69,8,3
19.387,11.063,22.963,24.837,18.69,8,3
17.453,7.133,21.163,24.67,16.847,8,3
17.453,7.133,21.163,24.67,16.847,8,3
16.033,4.23,19.963,24.3,15.643,8,3
14.698,1.817,18.583,24.233,14.16,8,3
15.444,2.883,19.9,23.983,15.01,8,3
15.444,2.883,19.9,23.983,15.01,8,3
17.22,6.697,21.6,23.823,16.76,8,3
17.22,6.697,21.6,23.823,16.76,8,3
19.387,11.063,22.963,24.837,18.69,8,3
17.453,7.133,21.163,24.67,16.847,8,3
17.453,7.133,21.163,24.67,16.847,8,3
16.033,4.23,19.963,24.3,15.643,8,3
16.033,4.23,19.963,24.3,15.643,8,3
14.698,1.817,18.583,24.233,14.16,8,3
14.698,1.817,18.583,24.233,14.16,8,3
15.444,2.883,19.9,23.983,15.01,8,3
15.444,2.883,19.9,23.983,15.01,8,3
19.86,12.637,23.4,24.367,19.037,8,3
19.86,12.637,23.4,24.367,19.037,8,3
17.293,6.4,21.453,24.363,16.953,8,3
17.293,6.4,21.453,24.363,16.953,8,3
